__time,/joint_accelerations/data[0],/joint_accelerations/data[1],/joint_accelerations/layout/data_offset,/joint_states/header/stamp,/joint_states/joint_1/position,/joint_states/joint_1/velocity,/joint_states/joint_2/position,/joint_states/joint_2/velocity
1778092903.740513,,,,1778092903.740414143,-1.567592199,-0.028655971,0.001453517,-0.007374543
1778092903.741426,-0.006940762,-0.006433411,0.000000000,,,,,
1778092903.741441,,,,1778092903.741353273,-1.567619492,-0.028662580,0.001446488,-0.007380669
1778092903.742593,-0.006735196,-0.006377886,0.000000000,,,,,
1778092903.742651,,,,1778092903.742416382,-1.567649922,-0.028669729,0.001438648,-0.007387438
1778092903.743497,-0.006506142,-0.006315966,0.000000000,,,,,
1778092903.743511,,,,1778092903.743415117,-1.567678412,-0.028676193,0.001431302,-0.007393713
1778092903.744500,-0.006291818,-0.006258002,0.000000000,,,,,
1778092903.744514,,,,1778092903.744431257,-1.567707307,-0.028682531,0.001423847,-0.007400018
1778092903.745421,-0.006074572,-0.006199212,0.000000000,,,,,
1778092903.745437,,,,1778092903.745338917,-1.567733245,-0.028688024,0.001417151,-0.007405623
1778092903.746377,-0.005879675,-0.006146453,0.000000000,,,,,
1778092903.746392,,,,1778092903.746306658,-1.567761428,-0.028693799,0.001409871,-0.007411660
1778092903.747381,-0.005668020,-0.006089117,0.000000000,,,,,
1778092903.747402,,,,1778092903.747301340,-1.567789187,-0.028699281,0.001402697,-0.007417549
1778092903.748496,-0.005459675,-0.006032647,0.000000000,,,,,
1778092903.748519,,,,1778092903.748358250,-1.567818258,-0.028704810,0.001395179,-0.007423659
1778092903.749503,-0.005241603,-0.005973501,0.000000000,,,,,
1778092903.749519,,,,1778092903.749349833,-1.567848296,-0.028710294,0.001387405,-0.007429909
1778092903.750417,-0.005016411,-0.005912384,0.000000000,,,,,
1778092903.750435,,,,1778092903.750320673,-1.567875636,-0.028715070,0.001380326,-0.007435538
1778092903.751348,-0.004811574,-0.005856771,0.000000000,,,,,
1778092903.751369,,,,1778092903.751243591,-1.567902697,-0.028719604,0.001373314,-0.007441057
1778092903.752476,-0.004608932,-0.005801724,0.000000000,,,,,
1778092903.752532,,,,1778092903.752333403,-1.567932142,-0.028724329,0.001365681,-0.007447004
1778092903.753399,-0.004388573,-0.005741821,0.000000000,,,,,
1778092903.753427,,,,1778092903.753291845,-1.567960469,-0.028728656,0.001358332,-0.007452665
1778092903.754362,-0.004176695,-0.005684194,0.000000000,,,,,
1778092903.754411,,,,1778092903.754242182,-1.567988374,-0.028732712,0.001351089,-0.007458186
1778092903.755373,-0.003968106,-0.005627432,0.000000000,,,,,
1778092903.755407,,,,1778092903.755283833,-1.568017064,-0.028736674,0.001343637,-0.007463804
1778092903.756376,-0.003753765,-0.005569069,0.000000000,,,,,
1778092903.756409,,,,1778092903.756271839,-1.568045689,-0.028740413,0.001336198,-0.007469351
1778092903.757436,-0.003540037,-0.005510839,0.000000000,,,,,
1778092903.757463,,,,1778092903.757317066,-1.568075427,-0.028744075,0.001328464,-0.007475052
1778092903.758394,-0.003318123,-0.005450338,0.000000000,,,,,
1778092903.758427,,,,1778092903.758269548,-1.568102724,-0.028747226,0.001321361,-0.007480227
1778092903.759359,-0.003114554,-0.005394819,0.000000000,,,,,
1778092903.759394,,,,1778092903.759233236,-1.568130971,-0.028750286,0.001314007,-0.007485528
1778092903.760414,-0.002904012,-0.005337361,0.000000000,,,,,
1778092903.760451,,,,1778092903.760292530,-1.568160641,-0.028753283,0.001306277,-0.007491035
1778092903.761355,-0.002682992,-0.005277002,0.000000000,,,,,
1778092903.761386,,,,1778092903.761240244,-1.568188356,-0.028755868,0.001299052,-0.007496121
1778092903.762293,-0.002476661,-0.005220631,0.000000000,,,,,
1778092903.762321,,,,1778092903.762201309,-1.568216511,-0.028758293,0.001291708,-0.007501233
1778092903.763401,-0.002267169,-0.005163363,0.000000000,,,,,
1778092903.763587,,,,1778092903.763308764,-1.568246255,-0.028760638,0.001283945,-0.007506572
1778092903.764271,-0.002045990,-0.005102856,0.000000000,,,,,
1778092903.764300,,,,1778092903.764191389,-1.568273613,-0.028762584,0.001276800,-0.007511426
1778092903.765203,-0.001842663,-0.005047214,0.000000000,,,,,
1778092903.765224,,,,1778092903.765136957,-1.568301495,-0.028764370,0.001269515,-0.007516318
1778092903.766397,-0.001635569,-0.004990506,0.000000000,,,,,
1778092903.766465,,,,1778092903.766276360,-1.568330849,-0.028766039,0.001261839,-0.007521411
1778092903.767324,-0.001417656,-0.004930795,0.000000000,,,,,
1778092903.767369,,,,1778092903.767198324,-1.568359406,-0.028767446,0.001254368,-0.007526306
1778092903.768286,-0.001205791,-0.004872711,0.000000000,,,,,
1778092903.768307,,,,1778092903.768169880,-1.568388165,-0.028768652,0.001246840,-0.007531177
1778092903.769258,-0.000992551,-0.004814216,0.000000000,,,,,
1778092903.769279,,,,1778092903.769127369,-1.568416167,-0.028769618,0.001239505,-0.007535863
1778092903.770204,-0.000785047,-0.004757266,0.000000000,,,,,
1778092903.770228,,,,1778092903.770113945,-1.568444736,-0.028770397,0.001232017,-0.007540587
1778092903.771202,-0.000573453,-0.004699158,0.000000000,,,,,
1778092903.771224,,,,1778092903.771125793,-1.568473647,-0.028770974,0.001224435,-0.007545309
1778092903.772128,-0.000359462,-0.004640357,0.000000000,,,,,
1778092903.772162,,,,1778092903.772054911,-1.568500853,-0.028771313,0.001217296,-0.007549696
1778092903.773134,-0.000158199,-0.004585030,0.000000000,,,,,
1778092903.773177,,,,1778092903.773030281,-1.568529097,-0.028771469,0.001209880,-0.007554197
1778092903.774148,0.000050619,-0.004527589,0.000000000,,,,,
1778092903.774172,,,,1778092903.774084806,-1.568559173,-0.028771416,0.001201979,-0.007558930
1778092903.775135,0.000272861,-0.004466411,0.000000000,,,,,
1778092903.775161,,,,1778092903.775043011,-1.568586567,-0.028771156,0.001194777,-0.007563183
1778092903.776160,0.000475156,-0.004410705,0.000000000,,,,,
1778092903.776188,,,,1778092903.776063442,-1.568615072,-0.028770685,0.001187280,-0.007567553
1778092903.777139,0.000685538,-0.004352733,0.000000000,,,,,
1778092903.777162,,,,1778092903.777037144,-1.568643320,-0.028770012,0.001179845,-0.007571827
1778092903.778081,0.000893907,-0.004295286,0.000000000,,,,,
1778092903.778100,,,,1778092903.777983665,-1.568671683,-0.028769131,0.001172376,-0.007576061
1778092903.779074,0.001103006,-0.004237604,0.000000000,,,,,
1778092903.779100,,,,1778092903.778991699,-1.568700816,-0.028768014,0.001164700,-0.007580353
1778092903.780113,0.001317649,-0.004178355,0.000000000,,,,,
1778092903.780143,,,,1778092903.780033112,-1.568729885,-0.028766682,0.001157035,-0.007584575
1778092903.781049,0.001531700,-0.004119236,0.000000000,,,,,
1778092903.781078,,,,1778092903.780968189,-1.568757139,-0.028765231,0.001149846,-0.007588478
1778092903.782293,0.001732270,-0.004063817,0.000000000,,,,,
1778092903.782340,,,,1778092903.782155514,-1.568788960,-0.028763315,0.001141445,-0.007592974
1778092903.783246,0.001966316,-0.003999085,0.000000000,,,,,
1778092903.783274,,,,1778092903.783034563,-1.568814876,-0.028761543,0.001134600,-0.007596577
1778092903.784159,0.002156810,-0.003946396,0.000000000,,,,,
1778092903.784185,,,,1778092903.783990860,-1.568842938,-0.028759438,0.001127184,-0.007600428
1778092903.785084,0.002362967,-0.003889333,0.000000000,,,,,
1778092903.785116,,,,1778092903.784973145,-1.568872215,-0.028757033,0.001119443,-0.007604387
1778092903.786034,0.002577922,-0.003829795,0.000000000,,,,,
1778092903.786057,,,,1778092903.785942078,-1.568900053,-0.028754537,0.001112077,-0.007608095
1778092903.787231,0.002782201,-0.003773188,0.000000000,,,,,
1778092903.787266,,,,1778092903.786973953,-1.568928663,-0.028751769,0.001104503,-0.007611850
1778092903.788041,0.002992017,-0.003715011,0.000000000,,,,,
1778092903.788060,,,,1778092903.787923336,-1.568956647,-0.028748856,0.001097090,-0.007615466
1778092903.788939,0.003197124,-0.003658110,0.000000000,,,,,
1778092903.788963,,,,1778092903.788874626,-1.568984647,-0.028745742,0.001089668,-0.007619029
1778092903.789991,0.003402238,-0.003601175,0.000000000,,,,,
1778092903.790008,,,,1778092903.789885759,-1.569013608,-0.028742314,0.001081988,-0.007622658
1778092903.791045,0.003614260,-0.003542284,0.000000000,,,,,
1778092903.791066,,,,1778092903.790882349,-1.569042567,-0.028738672,0.001074303,-0.007626227
1778092903.792140,0.003826153,-0.003483395,0.000000000,,,,,
1778092903.792159,,,,1778092903.791966438,-1.569072976,-0.028734623,0.001066229,-0.007629913
1778092903.793098,0.004048512,-0.003421553,0.000000000,,,,,
1778092903.793135,,,,1778092903.792840242,-1.569098543,-0.028731020,0.001059436,-0.007632958
1778092903.793965,0.004235360,-0.003369581,0.000000000,,,,,
1778092903.793992,,,,1778092903.793839216,-1.569127107,-0.028726809,0.001051843,-0.007636309
1778092903.794911,0.004443996,-0.003311501,0.000000000,,,,,
1778092903.794934,,,,1778092903.794820786,-1.569155473,-0.028722420,0.001044298,-0.007639579
1778092903.795892,0.004651063,-0.003253826,0.000000000,,,,,
1778092903.795910,,,,1778092903.795807838,-1.569184003,-0.028717799,0.001036705,-0.007642812
1778092903.796919,0.004859211,-0.003195816,0.000000000,,,,,
1778092903.796948,,,,1778092903.796781778,-1.569212179,-0.028713031,0.001029203,-0.007645948
1778092903.798073,0.005064654,-0.003138530,0.000000000,,,,,
1778092903.798118,,,,1778092903.797908783,-1.569242248,-0.028707726,0.001021191,-0.007649235
1778092903.799154,0.005283772,-0.003077383,0.000000000,,,,,
1778092903.799229,,,,1778092903.798957586,-1.569270606,-0.028702506,0.001013630,-0.007652275
1778092903.800231,0.005490297,-0.003019727,0.000000000,,,,,
1778092903.800260,,,,1778092903.799916029,-1.569299167,-0.028697041,0.001006011,-0.007655281
1778092903.800999,0.005698180,-0.002961657,0.000000000,,,,,
1778092903.801027,,,,1778092903.800858736,-1.569326466,-0.028691620,0.000998725,-0.007658099
1778092903.801889,0.005896764,-0.002906160,0.000000000,,,,,
1778092903.801958,,,,1778092903.801799536,-1.569354824,-0.028685791,0.000991151,-0.007660972
1778092903.802942,0.006102930,-0.002848506,0.000000000,,,,,
1778092903.802963,,,,1778092903.802791834,-1.569383288,-0.028679733,0.000983545,-0.007663799
1778092903.803978,0.006309751,-0.002790635,0.000000000,,,,,
1778092903.804020,,,,1778092903.803840876,-1.569413379,-0.028673112,0.000975499,-0.007666727
1778092903.804889,0.006528262,-0.002729448,0.000000000,,,,,
1778092903.804914,,,,1778092903.804756165,-1.569439751,-0.028667106,0.000968444,-0.007669238
1778092903.805931,0.006719659,-0.002675843,0.000000000,,,,,
1778092903.805954,,,,1778092903.805797338,-1.569469377,-0.028660160,0.000960513,-0.007672004
1778092903.806825,0.006934545,-0.002615605,0.000000000,,,,,
1778092903.806839,,,,1778092903.806743622,-1.569497406,-0.028653377,0.000953006,-0.007674563
1778092903.807798,0.007137722,-0.002558625,0.000000000,,,,,
1778092903.807815,,,,1778092903.807675838,-1.569524496,-0.028646627,0.000945746,-0.007676983
1778092903.808933,0.007333984,-0.002503560,0.000000000,,,,,
1778092903.808953,,,,1778092903.808828831,-1.569557118,-0.028638272,0.000936998,-0.007679834
1778092903.809715,0.007570186,-0.002437212,0.000000000,,,,,
1778092903.809738,,,,1778092903.809634209,-1.569581024,-0.028631952,0.000930584,-0.007681869
1778092903.810821,0.007743172,-0.002388635,0.000000000,,,,,
1778092903.810872,,,,1778092903.810688972,-1.569611320,-0.028623756,0.000922451,-0.007684398
1778092903.811824,0.007962281,-0.002327034,0.000000000,,,,,
1778092903.811948,,,,1778092903.811805248,-1.569640798,-0.028615554,0.000914533,-0.007686795
1778092903.812944,0.008175336,-0.002267103,0.000000000,,,,,
1778092903.812966,,,,1778092903.812823772,-1.569670295,-0.028607124,0.000906604,-0.007689132
1778092903.813993,0.008388404,-0.002207133,0.000000000,,,,,
1778092903.814044,,,,1778092903.813803434,-1.569698203,-0.028598939,0.000899099,-0.007691286
1778092903.814674,0.008589874,-0.002150404,0.000000000,,,,,
1778092903.814690,,,,1778092903.814626455,-1.569722927,-0.028591511,0.000892446,-0.007693146
1778092903.815786,0.008768252,-0.002100166,0.000000000,,,,,
1778092903.815811,,,,1778092903.815687180,-1.569752367,-0.028582479,0.000884520,-0.007695309
1778092903.816877,0.008980550,-0.002040313,0.000000000,,,,,
1778092903.816924,,,,1778092903.816747427,-1.569781538,-0.028573311,0.000876662,-0.007697392
1778092903.817737,0.009190780,-0.001981009,0.000000000,,,,,
1778092903.817778,,,,1778092903.817638636,-1.569808986,-0.028564479,0.000869263,-0.007699295
1778092903.818677,0.009388469,-0.001925221,0.000000000,,,,,
1778092903.818718,,,,1778092903.818591118,-1.569836772,-0.028555344,0.000861770,-0.007701169
1778092903.819744,0.009588480,-0.001868744,0.000000000,,,,,
1778092903.819762,,,,1778092903.819636822,-1.569866174,-0.028545468,0.000853835,-0.007703094
1778092903.820824,0.009800002,-0.001808972,0.000000000,,,,,
1778092903.820842,,,,1778092903.820676565,-1.569896088,-0.028535194,0.000845758,-0.007704990
1778092903.821576,0.010015068,-0.001748158,0.000000000,,,,,
1778092903.821594,,,,1778092903.821535110,-1.569920714,-0.028526548,0.000839105,-0.007706499
1778092903.822708,0.010192021,-0.001698121,0.000000000,,,,,
1778092903.822749,,,,1778092903.822596788,-1.569951130,-0.028515677,0.000830883,-0.007708310
1778092903.823659,0.010410453,-0.001636282,0.000000000,,,,,
1778092903.823684,,,,1778092903.823623419,-1.569980538,-0.028504937,0.000822929,-0.007709999
1778092903.824588,0.010621512,-0.001576501,0.000000000,,,,,
1778092903.824605,,,,1778092903.824513912,-1.570005625,-0.028495586,0.000816140,-0.007711386
1778092903.825789,0.010801455,-0.001525528,0.000000000,,,,,
1778092903.825846,,,,1778092903.825631618,-1.570035976,-0.028484077,0.000807922,-0.007713012
1778092903.826644,0.011019028,-0.001463826,0.000000000,,,,,
1778092903.826677,,,,1778092903.826577187,-1.570062902,-0.028473656,0.000800626,-0.007714396
1778092903.827641,0.011211939,-0.001409106,0.000000000,,,,,
1778092903.827659,,,,1778092903.827478409,-1.570090747,-0.028462688,0.000793078,-0.007715775
1778092903.828604,0.011411317,-0.001352514,0.000000000,,,,,
1778092903.828645,,,,1778092903.828483820,-1.570118481,-0.028451565,0.000785556,-0.007717093
1778092903.829639,0.011609777,-0.001296150,0.000000000,,,,,
1778092903.829656,,,,1778092903.829550028,-1.570149336,-0.028438968,0.000777182,-0.007718499
1778092903.830558,0.011830446,-0.001233421,0.000000000,,,,,
1778092903.830575,,,,1778092903.830463886,-1.570175249,-0.028428185,0.000770145,-0.007719624
1778092903.831684,0.012015657,-0.001180768,0.000000000,,,,,
1778092903.831752,,,,1778092903.831550121,-1.570204872,-0.028415658,0.000762096,-0.007720855
1778092903.832566,0.012227266,-0.001120552,0.000000000,,,,,
1778092903.832587,,,,1778092903.832492113,-1.570231830,-0.028404054,0.000754767,-0.007721918
1778092903.833552,0.012419710,-0.001065773,0.000000000,,,,,
1778092903.833596,,,,1778092903.833485842,-1.570260486,-0.028391518,0.000746972,-0.007722994
1778092903.834528,0.012624168,-0.001007530,0.000000000,,,,,
1778092903.834572,,,,1778092903.834439039,-1.570287174,-0.028379647,0.000739709,-0.007723941
1778092903.835692,0.012814467,-0.000953302,0.000000000,,,,,
1778092903.835715,,,,1778092903.835611582,-1.570318782,-0.028365367,0.000731101,-0.007725004
1778092903.836645,0.013039714,-0.000889040,0.000000000,,,,,
1778092903.836671,,,,1778092903.836539745,-1.570346954,-0.028352410,0.000723424,-0.007725887
1778092903.837558,0.013240351,-0.000831786,0.000000000,,,,,
1778092903.837579,,,,1778092903.837435007,-1.570372303,-0.028340568,0.000716513,-0.007726631
1778092903.838509,0.013420771,-0.000780288,0.000000000,,,,,
1778092903.838526,,,,1778092903.838426828,-1.570400589,-0.028327166,0.000708797,-0.007727410
1778092903.839556,0.013621986,-0.000722804,0.000000000,,,,,
1778092903.839572,,,,1778092903.839436293,-1.570430111,-0.028312963,0.000700738,-0.007728164
1778092903.840576,0.013831866,-0.000662800,0.000000000,,,,,
1778092903.840595,,,,1778092903.840483904,-1.570458656,-0.028299011,0.000692943,-0.007728832
1778092903.841553,0.014034670,-0.000604789,0.000000000,,,,,
1778092903.841568,,,,1778092903.841456413,-1.570486891,-0.028285001,0.000685227,-0.007729436
1778092903.842378,0.014235155,-0.000547411,0.000000000,,,,,
1778092903.842391,,,,1778092903.842311859,-1.570511287,-0.028272717,0.000678557,-0.007729908
1778092903.843359,0.014408281,-0.000497856,0.000000000,,,,,
1778092903.843372,,,,1778092903.843291283,-1.570538881,-0.028258648,0.000671008,-0.007730395
1778092903.844379,0.014603989,-0.000441786,0.000000000,,,,,
1778092903.844408,,,,1778092903.844338417,-1.570568119,-0.028243530,0.000663005,-0.007730852
1778092903.845546,0.014811239,-0.000382363,0.000000000,,,,,
1778092903.845587,,,,1778092903.845415831,-1.570598765,-0.028227449,0.000654611,-0.007731267
1778092903.846326,0.015028327,-0.000320070,0.000000000,,,,,
1778092903.846350,,,,1778092903.846292257,-1.570623521,-0.028214263,0.000647827,-0.007731548
1778092903.847357,0.015203584,-0.000269784,0.000000000,,,,,
1778092903.847373,,,,1778092903.847287655,-1.570650973,-0.028199463,0.000640300,-0.007731810
1778092903.848556,0.015397819,-0.000214005,0.000000000,,,,,
1778092903.848583,,,,1778092903.848454952,-1.570681529,-0.028182768,0.000631917,-0.007732043
1778092903.849563,0.015613883,-0.000151897,0.000000000,,,,,
1778092903.849592,,,,1778092903.849465132,-1.570710349,-0.028166792,0.000624006,-0.007732198
1778092903.850369,0.015817535,-0.000093333,0.000000000,,,,,
1778092903.850386,,,,1778092903.850275755,-1.570735468,-0.028152679,0.000617107,-0.007732281
1778092903.851274,0.015994932,-0.000042310,0.000000000,,,,,
1778092903.851305,,,,1778092903.851233721,-1.570762395,-0.028137373,0.000609707,-0.007732322
1778092903.852348,0.016184992,0.000012396,0.000000000,,,,,
1778092903.852388,,,,1778092903.852237940,-1.570790450,-0.028121226,0.000601993,-0.007732309
1778092903.853303,0.016382896,0.000069401,0.000000000,,,,,
1778092903.853319,,,,1778092903.853197336,-1.570817837,-0.028105261,0.000594458,-0.007732242
1778092903.854300,0.016575975,0.000125045,0.000000000,,,,,
1778092903.854314,,,,1778092903.854227066,-1.570846789,-0.028088175,0.000586488,-0.007732113
1778092903.855429,0.016779960,0.000183878,0.000000000,,,,,
1778092903.855472,,,,1778092903.855316877,-1.570876729,-0.028070278,0.000578241,-0.007731917
1778092903.856377,0.016990770,0.000244726,0.000000000,,,,,
1778092903.856419,,,,1778092903.856277943,-1.570903582,-0.028054014,0.000570841,-0.007731682
1778092903.857297,0.017179723,0.000299278,0.000000000,,,,,
1778092903.857320,,,,1778092903.857225180,-1.570929705,-0.028038008,0.000563638,-0.007731404
1778092903.858310,0.017363434,0.000352342,0.000000000,,,,,
1778092903.858326,,,,1778092903.858220339,-1.570958485,-0.028020174,0.000555697,-0.007731042
1778092903.859407,0.017565709,0.000410822,0.000000000,,,,,
